epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
4,0.9061501622200012,0.23078803718090057,0.8101010322570801,0.47757986187934875
5,0.9157348275184631,0.21236073970794678,0.8197979927062988,0.4530346989631653
6,0.93180912733078,0.1756007820367813,0.8242424130439758,0.47981563210487366
7,0.9397963285446167,0.15855945646762848,0.8125252723693848,0.5047999620437622
8,0.9344049692153931,0.16521315276622772,0.8254545331001282,0.46554091572761536
9,0.9399461150169373,0.15223944187164307,0.7907070517539978,0.6492996215820312
10,0.9370008111000061,0.16183944046497345,0.8218181729316711,0.48306354880332947
11,0.9491313695907593,0.13049790263175964,0.6844444274902344,1.3343517780303955
12,0.9443889856338501,0.1468018889427185,0.8363636136054993,0.4867459833621979
0,0.8127496242523193,0.42351821064949036,0.7806060314178467,0.4678548276424408
1,0.860223650932312,0.3260291516780853,0.7854545712471008,0.5232758522033691
2,0.8801417946815491,0.2781563103199005,0.7713131308555603,0.6053564548492432
3,0.9034045338630676,0.2378549575805664,0.7785858511924744,0.6405901312828064
4,0.9109424948692322,0.22232545912265778,0.8137373924255371,0.46096673607826233
5,0.9271166324615479,0.1858593225479126,0.7579798102378845,0.7673549056053162
6,0.9300119876861572,0.1751411110162735,0.8181818127632141,0.5006918907165527
7,0.9277655482292175,0.18404661118984222,0.8266666531562805,0.4362943768501282
8,0.9423921704292297,0.15101726353168488,0.8157575726509094,0.5371560454368591
9,0.9423921704292297,0.14537262916564941,0.8202019929885864,0.5111848711967468
10,0.9364516735076904,0.1602114737033844,0.7878788113594055,0.6309927105903625
11,0.9382987022399902,0.15797799825668335,0.8169696927070618,0.5084496736526489
12,0.9518270492553711,0.12780524790287018,0.8084848523139954,0.6016631722450256
13,0.9484824538230896,0.13252495229244232,0.7983838319778442,0.5959426164627075
14,0.9536741375923157,0.11959497630596161,0.7995959520339966,0.7918601036071777
15,0.9544728398323059,0.1171303391456604,0.8250505328178406,0.48473337292671204
16,0.9594648480415344,0.10738512873649597,0.8133333325386047,0.5571199655532837
17,0.961411714553833,0.1040395200252533,0.7842424511909485,0.7073256373405457
0,0.8029652833938599,0.4351992905139923,0.8121212124824524,0.42793816328048706
1,0.8441992998123169,0.3496875464916229,0.7854545712471008,0.5269458293914795
2,0.8740515112876892,0.2923026382923126,0.7898989915847778,0.4922117590904236
3,0.8901757001876831,0.26089268922805786,0.8004040122032166,0.4776868224143982
4,0.8976138234138489,0.24805454909801483,0.8355555534362793,0.4042293429374695
5,0.9165834784507751,0.20849746465682983,0.8133333325386047,0.493523508310318
6,0.9178314805030823,0.20426766574382782,0.8270707130432129,0.45038342475891113
7,0.9325079917907715,0.17208197712898254,0.8258585929870605,0.4696981906890869
8,0.9309105277061462,0.16915006935596466,0.8230302929878235,0.4545361399650574
9,0.9345546960830688,0.16594065725803375,0.8250505328178406,0.4555424451828003
10,0.9379492998123169,0.15309780836105347,0.8412120938301086,0.44307050108909607
11,0.9322084784507751,0.17464393377304077,0.7814141511917114,0.5405771732330322
12,0.934055507183075,0.16943684220314026,0.7983838319778442,0.5201092958450317
13,0.9480830430984497,0.13653282821178436,0.8359596133232117,0.4630005657672882
14,0.9538738131523132,0.12103138864040375,0.8121212124824524,0.5505467057228088
0,0.9024560451507568,0.23381710052490234,0.8234343528747559,0.43675944209098816
1,0.9042531847953796,0.23308053612709045,0.8290908932685852,0.43587496876716614
2,0.9190295338630676,0.19837017357349396,0.815353512763977,0.4398808777332306
3,0.9290135502815247,0.17825204133987427,0.8226262331008911,0.5190547704696655
4,0.9339556694030762,0.16866633296012878,0.8391919136047363,0.4178268611431122
5,0.9369009733200073,0.16328047215938568,0.8161616325378418,0.523940920829773
6,0.9407947063446045,0.1481923609972,0.7886868715286255,0.5559349060058594
7,0.9355531334877014,0.16731949150562286,0.8197979927062988,0.4819839894771576
8,0.9415435194969177,0.15459291636943817,0.7814141511917114,0.6162368059158325
9,0.9374500513076782,0.15540866553783417,0.8327272534370422,0.44698309898376465
10,0.9468849897384644,0.13644707202911377,0.8210101127624512,0.5852465033531189
11,0.9472843408584595,0.13519711792469025,0.8319191932678223,0.5086002349853516
12,0.939197301864624,0.1587480902671814,0.837979793548584,0.4368473291397095
13,0.9450379610061646,0.1398131102323532,0.841616153717041,0.4293918311595917
14,0.9472843408584595,0.13986043632030487,0.8347474932670593,0.4433545768260956
0,0.8946186304092407,0.25556644797325134,0.781010091304779,0.7159647941589355
1,0.9121405482292175,0.21760964393615723,0.837171733379364,0.40194615721702576
2,0.9203274846076965,0.1991654485464096,0.8315151333808899,0.43383729457855225
3,0.927515983581543,0.1849532574415207,0.7975757718086243,0.6436125636100769
4,0.9310603141784668,0.17340189218521118,0.8315151333808899,0.45832034945487976
5,0.9379991888999939,0.1613304615020752,0.8323232531547546,0.4505711495876312
6,0.940994381904602,0.15265336632728577,0.8533333539962769,0.4026983678340912
7,0.9426417946815491,0.1483495980501175,0.8024242520332336,0.593511164188385
8,0.9350538849830627,0.17266583442687988,0.840808093547821,0.4092812240123749
9,0.9458366632461548,0.14103099703788757,0.8290908932685852,0.5038743615150452
10,0.9470347166061401,0.1392183154821396,0.8339393734931946,0.4948291480541229
11,0.948332667350769,0.13980086147785187,0.8537373542785645,0.4452146887779236
0,0.9082468152046204,0.2269974946975708,0.7931312918663025,0.5213070511817932
1,0.9193789958953857,0.19953520596027374,0.7818182110786438,0.5874662399291992
2,0.9158846139907837,0.20574453473091125,0.743838369846344,1.1610199213027954
3,0.927515983581543,0.18356257677078247,0.8242424130439758,0.45419952273368835
4,0.9312100410461426,0.17573079466819763,0.8218181729316711,0.45942699909210205
5,0.9269668459892273,0.18594637513160706,0.840808093547821,0.41264721751213074
6,0.9392971396446228,0.1583823412656784,0.8472727537155151,0.4255538284778595
7,0.9451377987861633,0.14185698330402374,0.8557575941085815,0.42639610171318054
8,0.9473342895507812,0.13804268836975098,0.7886868715286255,0.5251233577728271
9,0.9429911971092224,0.1449187695980072,0.8464646339416504,0.42123204469680786
10,0.9543230533599854,0.11770875751972198,0.8303030133247375,0.5076168775558472
11,0.9535243511199951,0.12241943925619125,0.7874747514724731,0.8098973035812378
12,0.951377809047699,0.12378636747598648,0.8448485136032104,0.43735527992248535
13,0.9572683572769165,0.11579697579145432,0.8339393734931946,0.4855566918849945
14,0.9560203552246094,0.11616405099630356,0.8238384127616882,0.5177628397941589
15,0.9566693305969238,0.11499156057834625,0.7911111116409302,0.6604099869728088
0,0.9058506488800049,0.23373274505138397,0.8048484921455383,0.5025861859321594
1,0.9149860143661499,0.21540172398090363,0.8173737525939941,0.48180821537971497
2,0.9158346652984619,0.2081715166568756,0.8359596133232117,0.3967479467391968
3,0.924420952796936,0.18901123106479645,0.815353512763977,0.48468685150146484
4,0.9219748377799988,0.18966268002986908,0.8145454525947571,0.4988863170146942
5,0.9341553449630737,0.17029279470443726,0.8573737144470215,0.4108395576477051
6,0.9358526468276978,0.16126376390457153,0.8505050539970398,0.4215238392353058
7,0.9353035092353821,0.165314719080925,0.7543434500694275,0.6126188039779663
8,0.9333566427230835,0.17017561197280884,0.8270707130432129,0.4944450855255127
9,0.944838285446167,0.14480723440647125,0.842424213886261,0.46721526980400085
10,0.9450379610061646,0.1421588510274887,0.8517171740531921,0.41940656304359436
11,0.9501796960830688,0.1292261928319931,0.8315151333808899,0.4688311815261841
12,0.9498801827430725,0.13477091491222382,0.8391919136047363,0.4841703176498413
0,0.908845841884613,0.2255522757768631,0.8311111330986023,0.45912837982177734
1,0.9238718152046204,0.18980488181114197,0.8145454525947571,0.5686761140823364
2,0.9334065318107605,0.1676633507013321,0.8412120938301086,0.3791749179363251
3,0.934954047203064,0.16847048699855804,0.8294949531555176,0.466138631105423
4,0.9384983777999878,0.1625513881444931,0.8125252723693848,0.6475823521614075
5,0.9406449794769287,0.14903441071510315,0.8274747729301453,0.4571326971054077
6,0.9405451416969299,0.1532408893108368,0.8529292941093445,0.4202237129211426
7,0.9447384476661682,0.14650535583496094,0.7874747514724731,0.6630499958992004
8,0.9462360143661499,0.14113573729991913,0.8020201921463013,0.6551405787467957
9,0.9498801827430725,0.12925894558429718,0.8274747729301453,0.5193144679069519
10,0.9527755379676819,0.12524980306625366,0.8399999737739563,0.5228607654571533
11,0.9484325051307678,0.1325908750295639,0.8420202136039734,0.44091638922691345
12,0.9384484887123108,0.15838515758514404,0.8505050539970398,0.4067254364490509
0,0.9291633367538452,0.18061062693595886,0.8286868929862976,0.4291515350341797
1,0.9220746755599976,0.1983846127986908,0.8113131523132324,0.491809606552124
2,0.92756587266922,0.18543751537799835,0.8488888740539551,0.4077364206314087
3,0.9344548583030701,0.16548019647598267,0.8537373542785645,0.38230064511299133
4,0.9392971396446228,0.15534330904483795,0.8505050539970398,0.43333372473716736
5,0.9391473531723022,0.15754054486751556,0.8444444537162781,0.3930284380912781
6,0.9364017844200134,0.16061894595623016,0.8529292941093445,0.39192014932632446
7,0.9445886611938477,0.144967719912529,0.838787853717804,0.42302364110946655
8,0.9478833675384521,0.13882985711097717,0.8428282737731934,0.4211985170841217
9,0.9394468665122986,0.14905954897403717,0.8529292941093445,0.4135562479496002
10,0.9462360143661499,0.1393173485994339,0.8593939542770386,0.40279674530029297
11,0.9423921704292297,0.14988520741462708,0.8513131141662598,0.41534358263015747
12,0.9451876878738403,0.14464400708675385,0.8513131141662598,0.4146374762058258
13,0.9462360143661499,0.14169740676879883,0.8472727537155151,0.4369634687900543
0,0.9161341786384583,0.20815856754779816,0.8363636136054993,0.40806829929351807
1,0.911042332649231,0.2202991098165512,0.8492929339408875,0.3809016942977905
2,0.9232228398323059,0.18936850130558014,0.7498989701271057,0.8257007598876953
3,0.9221745133399963,0.19379746913909912,0.8375757336616516,0.42930328845977783
4,0.9280151724815369,0.18404175341129303,0.8464646339416504,0.36540675163269043
5,0.9369508624076843,0.16233308613300323,0.8472727537155151,0.4088532328605652
6,0.9387979507446289,0.15671369433403015,0.8363636136054993,0.44330012798309326
7,0.9375,0.15909811854362488,0.807272732257843,0.6046261191368103
8,0.9385483264923096,0.16220183670520782,0.8549494743347168,0.3959021270275116
9,0.9359524846076965,0.15870290994644165,0.8472727537155151,0.3869704008102417
10,0.9445886611938477,0.145396888256073,0.8509091138839722,0.3845233619213104
11,0.9432907104492188,0.15198588371276855,0.8496969938278198,0.39843711256980896
12,0.9443889856338501,0.14941130578517914,0.8315151333808899,0.4840852916240692
13,0.9386481642723083,0.16006271541118622,0.8517171740531921,0.39728832244873047
14,0.9470846652984619,0.13824361562728882,0.8355555534362793,0.4800453186035156
0,0.9210762977600098,0.1954777091741562,0.7987878918647766,0.5333260297775269
1,0.9218250513076782,0.19661259651184082,0.8460606336593628,0.3872639834880829
2,0.9295127987861633,0.17715223133563995,0.8549494743347168,0.4167875647544861
3,0.9375499486923218,0.16072767972946167,0.8395959734916687,0.46550628542900085
4,0.9402955174446106,0.15765294432640076,0.8420202136039734,0.41255638003349304
5,0.9241213798522949,0.19262611865997314,0.8505050539970398,0.3902685344219208
6,0.9411941170692444,0.14900381863117218,0.8432323336601257,0.420524001121521
7,0.9355531334877014,0.16358011960983276,0.837979793548584,0.40920954942703247
8,0.9356529712677002,0.16316768527030945,0.8509091138839722,0.39118608832359314
9,0.944838285446167,0.13719449937343597,0.8359596133232117,0.4635675251483917
10,0.9316593408584595,0.17879322171211243,0.8533333539962769,0.38829344511032104
11,0.9410443305969238,0.1526826173067093,0.841616153717041,0.4186113476753235
0,0.9128394722938538,0.21770340204238892,0.8404040336608887,0.37589630484580994
1,0.9096445441246033,0.22578004002571106,0.7769696712493896,0.5494886636734009
2,0.9260183572769165,0.18949611485004425,0.8355555534362793,0.4371544122695923
3,0.9300119876861572,0.17622891068458557,0.8488888740539551,0.4100601375102997
4,0.9337559938430786,0.1669934242963791,0.8557575941085815,0.3859456777572632
5,0.9404951930046082,0.15266917645931244,0.8545454740524292,0.4042140245437622
6,0.9149860143661499,0.2116389125585556,0.8250505328178406,0.42770010232925415
7,0.9294129610061646,0.17796458303928375,0.845252513885498,0.4291488528251648
8,0.9406948685646057,0.154005229473114,0.8549494743347168,0.39062151312828064
9,0.9380491375923157,0.15858331322669983,0.8513131141662598,0.40716299414634705
10,0.9458366632461548,0.13835354149341583,0.8585858345031738,0.3927497863769531
0,0.9135383367538452,0.21974876523017883,0.842424213886261,0.3872491121292114
1,0.9159345030784607,0.20770278573036194,0.7894949316978455,0.4796483814716339
2,0.921026349067688,0.20200927555561066,0.7204040288925171,0.5928221940994263
3,0.9104931950569153,0.22111280262470245,0.8254545331001282,0.4865415394306183
4,0.9189796447753906,0.19837185740470886,0.8521212339401245,0.38285955786705017
5,0.9277655482292175,0.18033529818058014,0.8565656542778015,0.3648175299167633
6,0.9270167946815491,0.185163214802742,0.8444444537162781,0.37418892979621887
7,0.9310603141784668,0.17240431904792786,0.8355555534362793,0.4776950776576996
8,0.9375998377799988,0.15998157858848572,0.8496969938278198,0.41515234112739563
9,0.9377995133399963,0.1576109230518341,0.8585858345031738,0.3904295861721039
10,0.9436901211738586,0.14633657038211823,0.8383838534355164,0.4257364273071289
11,0.9393969774246216,0.15507596731185913,0.8456565737724304,0.39439505338668823
12,0.9336561560630798,0.1639397293329239,0.7943434119224548,0.5559309124946594
13,0.9325079917907715,0.17080216109752655,0.8404040336608887,0.4151153564453125
14,0.9361521601676941,0.16354678571224213,0.8517171740531921,0.39689183235168457
15,0.9463358521461487,0.13696424663066864,0.8258585929870605,0.5179522037506104
0,0.9241713285446167,0.19200003147125244,0.8513131141662598,0.3809715211391449
1,0.927515983581543,0.18460613489151,0.8242424130439758,0.5303430557250977
2,0.9251697063446045,0.18928132951259613,0.8581818342208862,0.3671581447124481
3,0.9271166324615479,0.18300677835941315,0.8375757336616516,0.4223145544528961
4,0.9397463798522949,0.1531953364610672,0.8290908932685852,0.5053130984306335
5,0.9375499486923218,0.15969330072402954,0.8492929339408875,0.4064348042011261
6,0.9396964907646179,0.15536156296730042,0.8492929339408875,0.41649433970451355
7,0.9447384476661682,0.1425025314092636,0.8602020144462585,0.3797103464603424
8,0.9441893100738525,0.1443043351173401,0.6828283071517944,0.9747593402862549
9,0.9411441683769226,0.14861948788166046,0.8533333539962769,0.41341641545295715
10,0.9396465420722961,0.15228551626205444,0.8476767539978027,0.4096848666667938
11,0.9447883367538452,0.14262357354164124,0.8521212339401245,0.4168972969055176
12,0.9422423839569092,0.1451728641986847,0.8464646339416504,0.3932401239871979
0,0.9141873121261597,0.21538010239601135,0.8351514935493469,0.47332218289375305
1,0.9204273223876953,0.2023298293352127,0.8517171740531921,0.3665710985660553
2,0.9296126365661621,0.18246863782405853,0.8428282737731934,0.3768291175365448
3,0.920976459980011,0.19750678539276123,0.8557575941085815,0.3710702359676361
4,0.9299620389938354,0.1819484382867813,0.8331313133239746,0.427524596452713
5,0.9277156591415405,0.17970898747444153,0.8472727537155151,0.39338886737823486
6,0.9328075051307678,0.16949263215065002,0.8622221946716309,0.39238590002059937
7,0.922773540019989,0.19465625286102295,0.8460606336593628,0.376752644777298
8,0.9348043203353882,0.16672800481319427,0.8561615943908691,0.363305002450943
9,0.9390475153923035,0.157693549990654,0.8654545545578003,0.37034979462623596
10,0.9273661971092224,0.1830795854330063,0.842424213886261,0.4007449150085449
11,0.9392971396446228,0.16023850440979004,0.8448485136032104,0.3921350836753845
12,0.9420427083969116,0.14836445450782776,0.803636372089386,0.5476367473602295
13,0.9355031847953796,0.1643618941307068,0.8606060743331909,0.3712185323238373
14,0.9412939548492432,0.14989428222179413,0.841616153717041,0.41441652178764343
15,0.9419928193092346,0.1504192352294922,0.8581818342208862,0.39479079842567444
16,0.9388977885246277,0.15501224994659424,0.8589898943901062,0.39417600631713867
17,0.9429911971092224,0.14460588991641998,0.8585858345031738,0.4324049949645996
18,0.943989634513855,0.1435675024986267,0.8569697141647339,0.37695053219795227
0,0.9295127987861633,0.18147124350070953,0.8444444537162781,0.40084290504455566
1,0.9241713285446167,0.18848265707492828,0.8581818342208862,0.3529776334762573
2,0.9351038336753845,0.16617904603481293,0.8561615943908691,0.36733490228652954
3,0.9317591786384583,0.1743890792131424,0.8460606336593628,0.3842674195766449
4,0.9393969774246216,0.1578080952167511,0.8589898943901062,0.37916967272758484
5,0.944888174533844,0.1438041776418686,0.8618181943893433,0.37288832664489746
6,0.938398540019989,0.15515458583831787,0.8626262545585632,0.3796601891517639
7,0.9470846652984619,0.13764946162700653,0.8658586144447327,0.3837994337081909
8,0.9446385502815247,0.1431385576725006,0.8658586144447327,0.3635626435279846
9,0.9417431950569153,0.1493206024169922,0.8553535342216492,0.3824246823787689
10,0.9419428706169128,0.14967599511146545,0.840808093547821,0.4017277657985687
11,0.9421425461769104,0.14875240623950958,0.6981818079948425,1.7840794324874878
0,0.9270666837692261,0.18620403110980988,0.8565656542778015,0.37813571095466614
1,0.9286641478538513,0.18063610792160034,0.8456565737724304,0.3997146189212799
2,0.9342551827430725,0.1647484451532364,0.8634343147277832,0.36832502484321594
3,0.9328075051307678,0.16701914370059967,0.8650504946708679,0.3548499047756195
4,0.9346046447753906,0.17082925140857697,0.8630303144454956,0.3685871958732605
5,0.938348650932312,0.16046996414661407,0.8614141345024109,0.37416547536849976
6,0.9362020492553711,0.16409365832805634,0.8476767539978027,0.3971468210220337
7,0.9306609630584717,0.17397895455360413,0.8597979545593262,0.3670957386493683
8,0.9408945441246033,0.15086787939071655,0.7939394116401672,0.5586267113685608
9,0.9375998377799988,0.16127921640872955,0.8585858345031738,0.3613901138305664
10,0.9451377987861633,0.14133262634277344,0.8496969938278198,0.3992695212364197
11,0.9421425461769104,0.15207554399967194,0.8549494743347168,0.37441286444664
12,0.9360023736953735,0.16456711292266846,0.8585858345031738,0.3707347512245178
13,0.9403953552246094,0.15647490322589874,0.8622221946716309,0.3728024661540985
0,0.9143869876861572,0.21381597220897675,0.8622221946716309,0.341635525226593
1,0.923622190952301,0.19481909275054932,0.8614141345024109,0.3512369692325592
2,0.9228733777999878,0.1940516084432602,0.8488888740539551,0.3696053922176361
3,0.9302615523338318,0.17686106264591217,0.864242434501648,0.35393422842025757
4,0.9285143613815308,0.1802382916212082,0.8557575941085815,0.38427865505218506
5,0.9290135502815247,0.18007268011569977,0.8509091138839722,0.37630853056907654
6,0.9367012977600098,0.16225117444992065,0.8290908932685852,0.43364670872688293
7,0.9177815318107605,0.20125235617160797,0.8622221946716309,0.3717501759529114
8,0.9367012977600098,0.1575053483247757,0.8404040336608887,0.4700712561607361
9,0.936601459980011,0.16436254978179932,0.8569697141647339,0.3836391568183899
10,0.9385483264923096,0.15695475041866302,0.8565656542778015,0.37110498547554016
0,0.9211761355400085,0.19861425459384918,0.8541414141654968,0.36496785283088684
1,0.9107428193092346,0.21615082025527954,0.8650504946708679,0.33135145902633667
2,0.9207268357276917,0.20169861614704132,0.8581818342208862,0.37712541222572327
3,0.9218250513076782,0.1963820457458496,0.8436363339424133,0.38441482186317444
4,0.9261181950569153,0.1892346441745758,0.8553535342216492,0.35777851939201355
5,0.9242711663246155,0.18645711243152618,0.8323232531547546,0.5436493754386902
6,0.9260183572769165,0.18411140143871307,0.8529292941093445,0.38655441999435425
7,0.9302116632461548,0.17311030626296997,0.8557575941085815,0.3956168591976166
8,0.9334065318107605,0.16575103998184204,0.8610100746154785,0.37911397218704224
9,0.9268670082092285,0.18140506744384766,0.8606060743331909,0.3717719316482544
10,0.9296625256538391,0.176395446062088,0.8573737144470215,0.3704237937927246
11,0.9417431950569153,0.1502113789319992,0.8719192147254944,0.3764711916446686
0,0.9163338541984558,0.2103608399629593,0.8610100746154785,0.3478665351867676
1,0.9136881232261658,0.21932262182235718,0.8630303144454956,0.3582800030708313
2,0.9182308316230774,0.20211243629455566,0.7777777910232544,0.5487327575683594
3,0.917082667350769,0.20776765048503876,0.8606060743331909,0.35657167434692383
4,0.9204273223876953,0.1944914162158966,0.8222222328186035,0.4099387228488922
5,0.930111825466156,0.17774200439453125,0.8654545545578003,0.3636856973171234
6,0.9280151724815369,0.18004965782165527,0.8622221946716309,0.35652342438697815
7,0.9326078295707703,0.16962282359600067,0.8606060743331909,0.3615049123764038
8,0.9331569671630859,0.171230286359787,0.8040404319763184,0.7368999123573303
9,0.9257687926292419,0.18113572895526886,0.8549494743347168,0.3648923933506012
10,0.9291633367538452,0.17779973149299622,0.8731313347816467,0.3387189507484436
11,0.9378993511199951,0.1587522327899933,0.8597979545593262,0.37929776310920715
12,0.9325578808784485,0.1689721941947937,0.8577777743339539,0.3851516842842102
13,0.9276158213615417,0.18188990652561188,0.864242434501648,0.35619425773620605
14,0.9411441683769226,0.1501174122095108,0.837171733379364,0.4368363916873932
15,0.9314596652984619,0.17067942023277283,0.8359596133232117,0.4338405430316925
16,0.9334065318107605,0.1662195771932602,0.8622221946716309,0.37998858094215393
17,0.9412440061569214,0.14451202750205994,0.8537373542785645,0.3719928562641144
18,0.9453374743461609,0.14108046889305115,0.8589898943901062,0.37390202283859253
19,0.9372503757476807,0.16036060452461243,0.8496969938278198,0.40371817350387573
20,0.9413937926292419,0.14773941040039062,0.8355555534362793,0.5115787982940674
0,0.9055511355400085,0.22596687078475952,0.8557575941085815,0.3547874391078949
1,0.9129393100738525,0.21761387586593628,0.8496969938278198,0.3624472916126251
2,0.901457667350769,0.24028287827968597,0.8581818342208862,0.34543052315711975
3,0.9175818562507629,0.2093619704246521,0.8614141345024109,0.34530702233314514
4,0.923572301864624,0.19695095717906952,0.8593939542770386,0.3511495292186737
5,0.924420952796936,0.1915777623653412,0.8698989748954773,0.33635661005973816
6,0.9197783470153809,0.1949862837791443,0.8537373542785645,0.3984437584877014
7,0.9219249486923218,0.1974087506532669,0.8501009941101074,0.3577579855918884
8,0.9180810451507568,0.20482774078845978,0.8694949746131897,0.3408973813056946
9,0.9319089651107788,0.17207790911197662,0.8622221946716309,0.3477763235569
10,0.9339057803153992,0.16908635199069977,0.8577777743339539,0.3898441195487976
11,0.930111825466156,0.17552480101585388,0.8622221946716309,0.3576678931713104
12,0.9306609630584717,0.1744890958070755,0.8694949746131897,0.3405134677886963
13,0.9355031847953796,0.16604040563106537,0.8501009941101074,0.39043882489204407
14,0.9322084784507751,0.1752629280090332,0.8662626147270203,0.34415578842163086
15,0.934904158115387,0.1667725145816803,0.8246464729309082,0.4952579140663147
0,0.9001597166061401,0.25009995698928833,0.8577777743339539,0.3418078124523163
1,0.907947301864624,0.22372739017009735,0.8593939542770386,0.3465633988380432
2,0.9098442196846008,0.21878239512443542,0.8561615943908691,0.3716873824596405
3,0.9117411971092224,0.2102116346359253,0.8569697141647339,0.3650157153606415
4,0.9230730533599854,0.19121727347373962,0.8626262545585632,0.3507278859615326
5,0.925369381904602,0.18817782402038574,0.8367676734924316,0.4413038194179535
6,0.9184804558753967,0.2058902233839035,0.8654545545578003,0.3402451276779175
7,0.9231230020523071,0.1953495442867279,0.8618181943893433,0.36401647329330444
8,0.9272164702415466,0.1850544512271881,0.8238384127616882,0.4235185980796814
9,0.9273661971092224,0.18253082036972046,0.8654545545578003,0.3494454324245453
10,0.9270167946815491,0.1845111846923828,0.8553535342216492,0.3548365533351898
11,0.9232727885246277,0.19171340763568878,0.8525252342224121,0.3745025098323822
12,0.9321086406707764,0.171818345785141,0.8610100746154785,0.3571626543998718
13,0.9273661971092224,0.1821214109659195,0.8545454740524292,0.42759543657302856
14,0.9265175461769104,0.18502388894557953,0.8533333539962769,0.34787479043006897
15,0.9355531334877014,0.1622973084449768,0.8666666746139526,0.3693504333496094
16,0.9339556694030762,0.17134010791778564,0.8634343147277832,0.3604709208011627
0,0.9000598788261414,0.24705609679222107,0.8626262545585632,0.34221068024635315
1,0.9041533470153809,0.23781999945640564,0.867070734500885,0.3302620053291321
2,0.90625,0.22989140450954437,0.8606060743331909,0.33365342020988464
3,0.9081968665122986,0.22956858575344086,0.8593939542770386,0.3344857096672058
4,0.9148362874984741,0.2117202877998352,0.8577777743339539,0.34551766514778137
5,0.91618412733078,0.21133506298065186,0.8662626147270203,0.3437556326389313
6,0.9174321293830872,0.20407523214817047,0.8545454740524292,0.39977720379829407
7,0.9250698685646057,0.19014813005924225,0.8658586144447327,0.3637009561061859
8,0.921875,0.19546563923358917,0.8618181943893433,0.3676828444004059
9,0.9196785092353821,0.1981106400489807,0.8674747347831726,0.3391133248806
10,0.9268171191215515,0.1847734898328781,0.8339393734931946,0.4369756579399109
11,0.9300618767738342,0.17618270218372345,0.8581818342208862,0.3618260622024536
0,0.904502809047699,0.23707255721092224,0.8509091138839722,0.35452982783317566
1,0.9031050205230713,0.23452052474021912,0.8359596133232117,0.39437979459762573
2,0.9049520492553711,0.23240719735622406,0.8573737144470215,0.3476356863975525
3,0.904502809047699,0.23273779451847076,0.868686854839325,0.33444973826408386
4,0.9094448685646057,0.22518013417720795,0.8650504946708679,0.3274853229522705
5,0.9142871499061584,0.21555539965629578,0.8690909147262573,0.3289978504180908
6,0.9104931950569153,0.22175006568431854,0.8440403938293457,0.39142486453056335
7,0.9165335297584534,0.20552587509155273,0.8666666746139526,0.3317510187625885
8,0.9213258624076843,0.1967870444059372,0.8626262545585632,0.33804842829704285
9,0.9120407104492188,0.22286611795425415,0.8690909147262573,0.3376683294773102
10,0.9205271601676941,0.198546901345253,0.8719192147254944,0.34648922085762024
11,0.9224740266799927,0.19611945748329163,0.8606060743331909,0.3361816108226776
12,0.9289636611938477,0.18162325024604797,0.8630303144454956,0.3441987633705139
13,0.9176318049430847,0.20363189280033112,0.8650504946708679,0.33633649349212646
14,0.9220247864723206,0.1922626793384552,0.867878794670105,0.33613088726997375
